0.02,1.8744914495479452
0.022,1.8775370348264062
0.024,1.8047989812441942
0.026,1.6597133003813567
0.028,1.4486436574031645
0.03,1.1806037784150345
0.032,0.8668735623878334
0.034,0.5205252063364834
0.036,0.15587921907002508
0.038,-0.21208706685603437
0.04,-0.5683540796456348
0.042,-0.8984724941439365
0.044,-1.1891486661731432
0.046,-1.4287793201795056
0.048,-1.6079140108632837
0.05,-1.7196269570382594
0.052,-1.7597836544981338
0.054,-1.7271920543680963
0.056,-1.623632862216219
0.058,-1.4537684742883707
0.06,-1.224935017194124
0.062,-0.9468266945100078
0.064,-0.6310859763094313
0.066,-0.29081692148890054
0.068,0.059958051478603905
0.07,0.4068754508795851
0.072,0.7358183123064592
0.074,1.0334900977010044
0.076,1.2879515849637013
0.078,1.4890990936519402
0.08,1.6290649181387842
0.082,1.702524129467534
0.084,1.7068958221651254
0.086,1.6424312590007568
0.088,1.5121860238219718
0.09,1.3218780385926032
0.092,1.0796379415883943
0.094,0.7956626708623613
0.096,0.48178697520093483
0.098,0.1509908286912452
0.1,-0.18313677404508405
0.102,-0.5069555141868635
0.104,-0.807330070369637
0.106,-1.0721623975907022
0.108,-1.2908784162227518
0.11,-1.454849556258238
0.112,-1.5577323788750999
0.114,-1.5957129410166775
0.116,-1.5676465344040893
0.118,-1.4750877533523097
0.12,-1.322210347510404
0.122,-1.1156208115813675
0.124,-0.8640739709718724
0.126,-0.5781027657959454
0.128,-0.26957785722518157
0.13,0.04878455638268394
0.132,0.3639463293871451
0.134,0.6630808271588291
0.136,0.9340944467521392
0.138,1.1661150160925136
0.14,1.3499273695851748
0.142,1.4783386737028117
0.144,1.546459047946131
0.146,1.5518865691282788
0.148,1.4947897122640459
0.15,1.37788450518527
0.152,1.2063079825775769
0.154,0.9873937422887603
0.156,0.7303593611655566
0.158,0.4459189597784578
0.16,0.1458371738438297
0.162,-0.15755692254604026
0.164,-0.4518758796215852
0.166,-0.7251791683501077
0.168,-0.966457118586721
0.17,-1.1660739055860836
0.172,-1.3161517825532214
0.174,-1.4108812624858131
0.176,-1.4467450660804153
0.178,-1.4226472432504222
0.18,-1.339942794500639
0.182,-1.2023672032515886
0.184,-1.0158693736674667
0.186,-0.7883553841749483
0.188,-0.529354056101353
0.19,-0.2496184554349981
0.192,0.03932003057438159
0.194,0.32562657057503674
0.196,0.59764718324914
0.198,0.8443826492342925
0.2,1.0559327879115925
0.202,1.2238931737993581
0.204,1.3416884173609318
0.206,1.4048288194603977
0.208,1.4110804141168454
0.21,1.360542006718947
0.212,1.2556266456239236
0.214,1.1009488764493083
0.216,0.903122960436212
0.218,0.6704808353103463
0.22,0.4127218139313377
0.222,0.14050872393981947
0.224,-0.13497271662978672
0.226,-0.4024730986389232
0.228,-0.6511382628271953
0.23,-0.8709492768773526
0.232,-1.0531256322318718
0.234,-1.1904754543051201
0.236,-1.2776787803009484
0.238,-1.3114927738133415
0.24,-1.2908709965686382
0.242,-1.216992409826302
0.244,-1.0931994844283741
0.246,-0.9248485072343106
0.248,-0.7190787315087794
0.25,-0.48451028556609443
0.252,-0.23088359628071997
0.254,0.031344611270574196
0.256,0.2914320003620042
0.258,0.5387902739642143
0.26,0.7634158142178991
0.262,0.9562938124568787
0.264,1.1097595815404833
0.266,1.2178025889518973
0.268,1.2763011738138375
0.27,1.2831788112375824
0.272,1.2384760420803484
0.274,1.1443356603705976
0.276,1.0049023013929075
0.278,0.8261410554938776
0.28,0.6155830045697472
0.282,0.38200850786343016
0.284,0.1350815338423884
0.286,-0.11504975228096523
0.288,-0.3581696548929387
0.29,-0.5844117769036339
0.292,-0.7846590195861725
0.294,-0.9509105532683618
0.296,-1.076601005841754
0.298,-1.1568591554437628
0.3,-1.1886959586115733
0.302,-1.1711146888236312
0.304,-1.105139180170044
