0.020000,1.888305
0.022000,1.885344
0.024000,1.806197
0.026000,1.655567
0.028000,1.437741
0.030000,1.165818
0.032000,0.8462429
0.034000,0.4978696
0.036000,0.1294174
0.038000,-0.2382451
0.040000,-0.5962842
0.042000,-0.9241577
0.044000,-1.214001
0.046000,-1.449405
0.048000,-1.625592
0.050000,-1.732645
0.052000,-1.768126
0.054000,-1.730644
0.056000,-1.621234
0.058000,-1.447130
0.060000,-1.212714
0.062000,-0.9319246
0.064000,-0.6114391
0.066000,-0.2702199
0.068000,0.08378957
0.070000,0.4294890
0.072000,0.7595664
0.074000,1.054251
0.076000,1.308030
0.078000,1.505217
0.080000,1.642451
0.082000,1.711185
0.084000,1.711403
0.086000,1.642817
0.088000,1.507639
0.090000,1.313743
0.092000,1.066605
0.094000,0.7810004
0.096000,0.4636138
0.098000,0.1326636
0.100000,-0.2039173
0.102000,-0.5261616
0.104000,-0.8270443
0.106000,-1.089154
0.108000,-1.306883
0.110000,-1.467249
0.112000,-1.567577
0.114000,-1.601725
0.116000,-1.570020
0.118000,-1.474039
0.120000,-1.317079
0.122000,-1.108192
0.124000,-0.8527475
0.126000,-0.5658143
0.128000,-0.2543029
0.130000,0.06376852
0.132000,0.3806776
0.134000,0.6781565
0.136000,0.9494896
0.138000,1.178705
0.140000,1.361172
0.142000,1.486688
0.144000,1.552247
0.146000,1.554661
0.148000,1.494332
0.150000,1.374806
0.152000,1.199861
0.154000,0.9794945
0.156000,0.7192624
0.158000,0.4344936
0.160000,0.1321816
0.162000,-0.1703494
0.164000,-0.4658816
0.166000,-0.7371911
0.168000,-0.9785963
0.170000,-1.175517
0.172000,-1.324615
0.174000,-1.416823
0.176000,-1.450468
0.178000,-1.423970
0.180000,-1.338378
0.182000,-1.199031
0.184000,-1.009565
0.186000,-0.7815137
0.188000,-0.5197049
0.190000,-0.2402890
0.192000,0.05040118
0.194000,0.3355888
0.196000,0.6084992
0.198000,0.8532680
0.200000,1.064793
0.202000,1.230456
0.204000,1.347268
0.206000,1.407996
0.208000,1.412544
0.210000,1.359986
0.212000,1.252887
0.214000,1.096913
0.216000,0.8967222
0.218000,0.6640572
0.220000,0.4042507
0.222000,0.1327250
0.224000,-0.1445658
0.226000,-0.4103403
0.228000,-0.6596073
0.230000,-0.8775263
0.232000,-1.059611
0.234000,-1.195013
0.236000,-1.281177
0.238000,-1.313371
0.240000,-1.291137
0.242000,-1.216002
0.244000,-1.090371
0.246000,-0.9214485
0.248000,-0.7137473
0.250000,-0.4792545
0.252000,-0.2240726
0.254000,0.03721459
0.256000,0.2984843
0.258000,0.5444436
0.260000,0.7697234
0.262000,0.9606711
0.264000,1.113911
0.266000,1.220463
0.268000,1.278269
0.270000,1.283590
0.272000,1.237641
0.274000,1.142669
0.276000,1.001775
0.278000,0.8230050
0.280000,0.6107203
0.282000,0.3778197
0.284000,0.1296264
0.286000,-0.1195418
0.288000,-0.3634967
0.290000,-0.5883093
0.292000,-0.7888579
0.294000,-0.9538562
0.296000,-1.079239
0.298000,-1.158262
0.300000,-1.189323
0.302000,-1.170906
0.304000,-1.103722
0.306000,-0.9921724
0.308000,-0.8389818
0.310000,-0.6531693
0.312000,-0.4396451
0.314000,-0.2104367
0.316000,0.02872037
0.318000,0.2637453
0.320000,0.4895171
0.322000,0.6925481
0.324000,0.8688604
0.326000,1.007847
0.328000,1.106601
0.330000,1.159744
0.332000,1.166627
0.334000,1.126638
0.336000,1.041389
0.338000,0.9158147
0.340000,0.7529215
0.342000,0.5631876
0.344000,0.3505506
0.346000,0.1275544
0.348000,-0.1006834
0.350000,-0.3202333
0.352000,-0.5265459
0.354000,-0.7078858
0.356000,-0.8597230
0.358000,-0.9739707
0.360000,-1.047595
0.362000,-1.076976
0.364000,-1.061700
0.366000,-1.002543
0.368000,-0.9017424
0.370000,-0.7649030
0.372000,-0.5958708
0.374000,-0.4041499
0.376000,-0.1948279
0.378000,0.01996600
0.380000,0.2354449
0.382000,0.4387682
0.384000,0.6256964
0.386000,0.7847330
0.388000,0.9131519
0.390000,1.003348
0.392000,1.053353
0.394000,1.060670
0.396000,1.025423
0.398000,0.9498105
0.400000,0.8361657
0.402000,0.6908908
0.404000,0.5176298
0.406000,0.3267474
0.408000,0.1230256
0.410000,-0.08231164
0.412000,-0.2836969
0.414000,-0.4697693
0.416000,-0.6364796
0.418000,-0.7741772
0.420000,-0.8796756
0.422000,-0.9470297
0.424000,-0.9750769
0.426000,-0.9626044
0.428000,-0.9099474
0.430000,-0.8200699
0.432000,-0.6958306
0.434000,-0.5445503
0.436000,-0.3697014
0.438000,-0.1818083
0.440000,0.01484137
0.442000,0.2088315
0.444000,0.3951306
0.446000,0.5636746
0.448000,0.7103718
0.450000,0.8269165
0.452000,0.9104045
0.454000,0.9567326
0.456000,0.9645619
0.458000,0.9340195
0.460000,0.8657724
0.462000,0.7643089
0.464000,0.6319294
0.466000,0.4768398
0.468000,0.3026564
0.470000,0.1196180
0.472000,-0.06825826
0.474000,-0.2497103
0.476000,-0.4205497
0.478000,-0.5711396
0.480000,-0.6977972
0.482000,-0.7937722
0.484000,-0.8565628
0.486000,-0.8829489
0.488000,-0.8722974
0.490000,-0.8259340
0.492000,-0.7447853
0.494000,-0.6339343
0.496000,-0.4959964
0.498000,-0.3391008
0.500000,-0.1675088
0.502000,0.009281434
0.504000,0.1870609
0.506000,0.3552455
0.508000,0.5101383
0.510000,0.6425679
0.512000,0.7498686
0.514000,0.8259375
0.516000,0.8691626
0.518000,0.8773096
0.520000,0.8503584
0.522000,0.7900009
0.524000,0.6979859
0.526000,0.5797096
0.528000,0.4381947
0.530000,0.2818772
0.532000,0.1142229
0.534000,-0.05471980
0.536000,-0.2210553
0.538000,-0.3751438
0.540000,-0.5134800
0.542000,-0.6282676
0.544000,-0.7168836
0.546000,-0.7742425
0.548000,-0.7993163
0.550000,-0.7909565
0.552000,-0.7493880
0.554000,-0.6769516
0.556000,-0.5761671
0.558000,-0.4527350
0.560000,-0.3095561
0.562000,-0.1553241
0.564000,0.006319459
0.566000,0.1663926
0.568000,0.3204866
0.570000,0.4603109
0.572000,0.5821542
0.574000,0.6795614
0.576000,0.7499767
0.578000,0.7898255
0.580000,0.7981013
0.582000,0.7746385
0.584000,0.7202611
0.586000,0.6384190
0.588000,0.5305235
0.590000,0.4036981
0.592000,0.2608803
0.594000,0.1104287
0.596000,-0.04444129
0.598000,-0.1942597
0.600000,-0.3356226
0.602000,-0.4605787
0.604000,-0.5660698
0.606000,-0.6467331
0.608000,-0.6999872
0.610000,-0.7235290
0.612000,-0.7163507
0.614000,-0.6797901
0.616000,-0.6145446
0.618000,-0.5243187
0.620000,-0.4118347
0.622000,-0.2835845
0.624000,-0.1423984
0.626000,0.003028749
0.628000,0.1496239
0.630000,0.2883526
0.632000,0.4169104
0.634000,0.5271149
0.636000,0.6169173
0.638000,0.6810110
0.640000,0.7181213
0.642000,0.7263436
0.644000,0.7057023
0.646000,0.6573460
0.648000,0.5827096
0.650000,0.4865322
0.652000,0.3710713
0.654000,0.2427433
0.656000,0.1050497
0.658000,-0.03435929
0.660000,-0.1715441
0.662000,-0.2993294
0.664000,-0.4141337
0.666000,-0.5098524
0.668000,-0.5841434
0.670000,-0.6325501
0.672000,-0.6548122
0.674000,-0.6491928
0.676000,-0.6163566
0.678000,-0.5581408
0.680000,-0.4762488
0.682000,-0.3755243
0.684000,-0.2583049
0.686000,-0.1315798
0.688000,0.001649982
0.690000,0.1337603
0.692000,0.2611580
0.694000,0.3768114
0.696000,0.4782140
0.698000,0.5594843
0.700000,0.6187817
0.702000,0.6530108
0.704000,0.6613047
0.706000,0.6432448
0.708000,0.5997210
0.710000,0.5331927
0.712000,0.4455266
0.714000,0.3417162
0.716000,0.2246451
0.718000,0.1007533
0.720000,-0.02667376
0.722000,-0.1504618
0.724000,-0.2675898
0.726000,-0.3712424
0.728000,-0.4591045
0.730000,-0.5266368
0.732000,-0.5718788
0.734000,-0.5924862
0.736000,-0.5878010
0.738000,-0.5589834
0.740000,-0.5061062
0.742000,-0.4330202
0.744000,-0.3410370
0.746000,-0.2360660
0.748000,-0.1200716
0.750000,-0.0002956732
0.752000,0.1205140
0.754000,0.2353265
0.756000,0.3420031
0.758000,0.4333262
0.760000,0.5085655
0.762000,0.5621289
0.764000,0.5942744
0.766000,0.6020117
0.768000,0.5863016
0.770000,0.5475058
0.772000,0.4870796
0.774000,0.4086608
0.776000,0.3141506
0.778000,0.2088905
0.780000,0.09534278
0.782000,-0.01918133
0.784000,-0.1326083
0.786000,-0.2382862
0.788000,-0.3334959
0.790000,-0.4133612
0.792000,-0.4753309
0.794000,-0.5165955
0.796000,-0.5358656
0.798000,-0.5325479
0.800000,-0.5064251
0.802000,-0.4594320
0.804000,-0.3927190
0.806000,-0.3103175
0.808000,-0.2143088
0.810000,-0.1104770
0.812000,-0.0005971117
0.814000,0.1080481
0.816000,0.2137896
0.818000,0.3094652
0.820000,0.3938484
0.822000,0.4616581
0.824000,0.5116222
0.826000,0.5405812
0.828000,0.5484194
0.830000,0.5346282
0.832000,0.4998101
0.834000,0.4458706
0.836000,0.3742040
0.838000,0.2893586
0.840000,0.1932086
0.842000,0.09142106
0.844000,-0.01382773
0.846000,-0.1160081
0.848000,-0.2129648
0.850000,-0.2989100
0.852000,-0.3721745
0.854000,-0.4284873
0.856000,-0.4667728
0.858000,-0.4845513
0.860000,-0.4817810
0.862000,-0.4589714
0.864000,-0.4163349
0.866000,-0.3570448
0.868000,-0.2817164
0.870000,-0.1954396
0.872000,-0.1001458
0.874000,-0.001651474
0.876000,0.09814431
0.878000,0.1929335
0.880000,0.2813533
0.882000,0.3574513
0.884000,0.4198388
0.886000,0.4649163
0.888000,0.4922760
0.890000,0.4997173
0.892000,0.4875234
0.894000,0.4566548
0.896000,0.4073837
